id,created_at,favorite_count,retweet_count,text,unicode_data
1575049696317415426,2022-09-28 09:08:05+00:00,0,0,"@Devanshu054 Hi Devanshu! We completely relate to what has happened here, and we apologize for the inconvenience caused. We have already highlighted the issue to the concerned team and definitely fix it within 24 working hours. We appreciate your patience in this regard.",
1575040217974804480,2022-09-28 08:30:25+00:00,20,4,"Sorry Adam Levine for leaking our dm chats 🙊

#adamlevine #viralmemes #tshirts https://t.co/ZrR9bCfXXF",🙊
1575039594667687939,2022-09-28 08:27:56+00:00,0,0,@Priyansh989 Hi Priyansh! We apologize for any inconvenience caused on our end. As checked the order: 50950093 was successfully delivered to you on 26/08/2022 and the order: 50950068 was already delivered.  Please help us with your issue in detail; we promise to assist you on priority.,
1575015531811332097,2022-09-28 06:52:19+00:00,22,7,"Your wardrobe needed a Powerful upgrade, so we got you a Design Of The Day that's Born From Rage! 🔥

Shop now: https://t.co/F7Vw4AmpL0

#OnlineShopping #Fashion #BuyNow https://t.co/lkPYQIrusn",🔥
1574800764563853312,2022-09-27 16:38:55+00:00,0,0,@dippz_dipeshzzz Hi Ankita! We can completely understand your concern here. We always credit the amount in the same mode that the customer has selected and also transfer the amount to the bank account. If you need any further assistance please refer to the contact us section on the website.,
1574780821759660032,2022-09-27 15:19:40+00:00,0,0,@Dishasatra Ab jhooth kya hi hai isme ☺️,☺️
1574775734698233858,2022-09-27 14:59:27+00:00,0,0,@SalmanR88648095 Hi Salman! Please accept our sincere apology. We are very sorry to know about your experience with us. Please let us know your order number or the ticket id if in case you have raised this with the care team and we promise to get this resolved quickly.,
1574767120285589507,2022-09-27 14:25:13+00:00,0,0,@Devanshu054 Hi Devanshu! We are sorry for the inconvenience caused to you. This is definitely not the kind of service we want you to have with us. The issue has been escalated to the concerned team and share the update within 24 working hours. We appreciate your patience in this regard.,
1574762697383706624,2022-09-27 14:07:39+00:00,0,0,"@pallavisajja This issue has been addressed internally to ensure that we improve the service rendered in the future. If you need further assistance, please contact us or use the contact us option on our website.",
1574762385981816832,2022-09-27 14:06:25+00:00,0,0,@pallavisajja Hi Pallavi! We apologize for the delay in response. We are sorry to inform you that the shipments were misplaced. We refunded the amount in your Bewakoof wallet and we request you to place a new order using your wallet amount.,
1574761524173971457,2022-09-27 14:02:59+00:00,21,4,"Tell us your 2 achievements of 2022 👇
Tumhara admin aj sabko hype karega 😎

#BewakoofAsks",👇😎
1574758548260651011,2022-09-27 13:51:10+00:00,0,0,"@One1ninety9nine Hi Sagarnil!  We are really sorry for the unpleasant experience. we will try our best to get the order delivered within the next 48 hours, in case the order doesn't get delivered we will cancel the order and process the refund. We appreciate your support and patience here.",
1574737189107167233,2022-09-27 12:26:17+00:00,0,0,@Rakesh_Kumar135 Hello frand! Padhai bhi karlo 👀,👀
1574737084887097345,2022-09-27 12:25:52+00:00,0,0,@Darsh_Akki 🙏🙏,🙏🙏
1574736999050723328,2022-09-27 12:25:32+00:00,1,0,@VaaniRK Main bhi 🥱,🥱
1574736870218440704,2022-09-27 12:25:01+00:00,1,0,@xoxo_playboi Vvvv important meal of the day!,
1574723093779595265,2022-09-27 11:30:17+00:00,1808,508,"I don't know how many ""god when"" are left in me 😔😭

#TejasswiPrakash #KaranKundrra #TejRan https://t.co/CIJZp8MRAO",😔😭
1574693768686698496,2022-09-27 09:33:45+00:00,0,0,"@FaizanS66213598 Hi Faizan! We are sorry for the unpleasant experience. we will try our best to get the order delivered within the next 48 hours, in case the order doesn't get delivered we will cancel the order and process the refund. We appreciate your support and patience in this regard.",
1574692878722519041,2022-09-27 09:30:13+00:00,21,5,"You and your bff colleague realise that it is still Tuesday and you have to survive the whole week 😭

#RogerFederer𓃵 #RafaelNadal𓃵 #FedalForever #GOAT𓃵 https://t.co/4XLIsY8dWw",😭𓃵𓃵𓃵
1574687934820794369,2022-09-27 09:10:34+00:00,0,0,"@Devanshu054 Hi Devanshu! We certainly understand your concern here, and we are sorry for the unintended hassle caused. Kindly help us with your registered email address/contact number so that we can check and assist you accordingly.",
1574671175904645127,2022-09-27 08:03:58+00:00,1,0,@akankshhha Hi Akanksha! You're one of the reasons that this work is so worthwhile. We are glad to know you enjoyed our freebies. It's always a pleasure serving you and we certainly look forward to doing that in the future.,
1574647563818508290,2022-09-27 06:30:09+00:00,17,6,"War is looming in House of the Dragons! 🙌
Today's #DOTD will rule your wardrobe just like the Dragons that rule the Seven Kingdoms!

Eyeing this🔥Drip? Shop now: https://t.co/3n4xS9kqJp

#HouseOfTheDragonHBO #HouseoftheDragon #GameOfThrones https://t.co/0r5H4Yxqmb",🙌🔥
1574642873177296896,2022-09-27 06:11:31+00:00,90,45,"Ahem ahem! I still see a lot of you are missing out on winning the AIRPODS PRO 😒

Don't let this slip away and participate now 😎
#ContestAlert #ContestIndia #GiveawayAlert #GiveawayIndia https://t.co/Fby3pNc01V",😒😎
1574638521398312962,2022-09-27 05:54:13+00:00,0,0,"@twittsachinjain We completely relate to what has happened here, Sachin! Please accept our apologies for the delayed response. Be informed that the issue has already been escalated to the concerned team on priority. Rest assured, we will get back with an update as soon as possible for you.",
1574626838231789568,2022-09-27 05:07:48+00:00,0,0,"@Divya33148350 Sure thing, Divya! Thank you for your patience and understanding in this regard. Feel free to reach out to us in case of any deviations on the same.",
1574625758605033472,2022-09-27 05:03:30+00:00,0,0,"@mishaad Here’s what you can do, keep checking if it comes back in stock or shop from our new collection for something even better. We value your understanding in this regard.",’
1574625754272436224,2022-09-27 05:03:29+00:00,0,0,"@mishaad Hi Mitchelle! We truly appreciate your interest in shopping with us. Fashion trends change so quickly, and we want to give exclusive designs to our customers that are up to date. We are sure you are one of those people who would want to wear what’s trending.",’
1574426075748339712,2022-09-26 15:50:02+00:00,0,0,@Raman10Tiwari Hi Raman!  We are sorry for the unpleasant experience. We have instructed the courier partner to get the order picked up from you on priority. Kindly be available at your registered phone number so that it can be done smoothly. We appreciate your support and patience here.,
1574422421494439936,2022-09-26 15:35:31+00:00,0,0,"@Aa_mir12 Hi Reyaz! Please let us know how we can assist you. Also, if you have a particular concern, kindly share the order Id to help you with a proper resolution.",
1574420176195538944,2022-09-26 15:26:35+00:00,0,0,@chhabrasameer Hi Sameer! Thanks for sharing the details with us. We have highlighted the issue to the logistics team requesting them to pick up the product on priority and we are sure the team will complete the pick-up within the next 48 hours. We appreciate your patience in this regard,
1574406131048407041,2022-09-26 14:30:47+00:00,41,9,"Admin ka toh ye aya - Please note: Spider-man raapchik hai!

What did you get? Comment below 😂👇 #BewakoofAsks https://t.co/LluHoysbeQ",😂👇
1574390270715695104,2022-09-26 13:27:45+00:00,0,0,"@Divya33148350 Hi Divya! We have already processed the refund on 13/09/2022. It will reflect tentatively by 28/09/2022 in the source account. If you need further assistance, don't hesitate to get in touch with us or use the contact us option on our website.",
1574387190926393345,2022-09-26 13:15:31+00:00,0,0,"@Priyansh989 Hi Priyansh! As checked, your order: 50950093 is out for delivery, the courier guy will call you on the registered contact number: 9********0 before the delivery. If you need further assistance, please contact us or use the contact us option on our website.",
1574382415518355456,2022-09-26 12:56:33+00:00,0,0,@PradumMaheshwa2 Hi Pradum! Thanks for sharing the details with us. The issue has been highlighted to the concerned team and shares the update with you within 24 working hours. We highly appreciate your support and patience in this regard. Have a great evening ahead.,
1574376676372484099,2022-09-26 12:33:44+00:00,0,0,"@BalchandraRedd3 Hi Balchandra! We completely relate to what has happened here, and we apologize for the inconvenience caused. The return has been arranged and we will initiate the refund once the product is picked up. Have a great day ahead.",
1574375677821861888,2022-09-26 12:29:46+00:00,13,3,"Today's Marvel-ous Design Of The Day comes straight outta Wakanda! 💯

Shop now: https://t.co/xpFZzx3bIA

#Marvel #wakanda #onlineshopping #tshirts https://t.co/wuHLcz94hh",💯
1574358232331702273,2022-09-26 11:20:27+00:00,0,0,"@PradumMaheshwa2 Hi Pradum! We certainly understand your concern regarding the return, and we are sorry for the delay caused to you in this matter. Kindly help us with the relevant order ID or the ticket ID so that we can check and assist you with a proper resolution.",
1574347316357652480,2022-09-26 10:37:04+00:00,0,0,"@amishprajapati_ Hi Amish! We completely relate to what has happened here, and we apologize for the inconvenience caused. The issue has been escalated to the concerned team and shares the update within 24 working hours. We highly appreciate your support and patience in this regard.",
1574346097354416128,2022-09-26 10:32:14+00:00,12,1,"How many outfits do you need for a week-long trip? 👀🌴
#BewakoofAsks",👀🌴
1574337003834990592,2022-09-26 09:56:06+00:00,0,0,"@BalchandraRedd3 This issue has been addressed internally to ensure that we improve the service rendered in the future. If you need further assistance, please contact us or use the contact us option on our website.",
1574336882200248322,2022-09-26 09:55:37+00:00,0,0,@BalchandraRedd3 Hi there! We sincerely apologize for the inconvenience caused. We have re-arranged the pick-up and the courier person will collect it within 2-3 working days. We regret that you experienced this problem and therefore we have compensated you by adding 100/- coins to your wallet.,
1574326623645716482,2022-09-26 09:14:51+00:00,0,0,"@feelings_matt Hi there! We certainly understand your concern regarding the order delivery, and we apologize for the delayed response. Upon checking, we see that your order has successfully been delivered to you on 20-09-22. Feel free to reach out to us in case of any further assistance.",
1574315407581782016,2022-09-26 08:30:17+00:00,590,209,"Engineering students before exams

#AkshayKumar #RamSetu #AbhishekSharma https://t.co/WjE5zfgFJV",
1574307696412708864,2022-09-26 07:59:38+00:00,0,0,@Tulsi96012624 Hi Tulsi! As checked the order: 50959730 is already shipped and the courier team will deliver the order on or before the expected delivery date of 30/09/2022. We appreciate your patience. If you need any further assistance please refer to the contact us section on the website.,
1574306027293614080,2022-09-26 07:53:00+00:00,0,0,@Sounakd71845781 Hi Sounak! We sincerely apologize for the delay in response. As checked the amount for the order: 50784944 has been successfully refunded to the bank account on 22/09/2022. If you need any further assistance please revert or refer to the contact us section on the website.,
1574304165328732161,2022-09-26 07:45:36+00:00,0,0,"@churiwal_pranit Hi Pranit! We are extremely sorry, as the order was not delivered smoothly. We are glad to see that your order: 50828883 was successfully delivered to you on 20/09/2022 at the address you registered. We hope this product adds even more value to your collection. Have a nice day.",
1574285229216464897,2022-09-26 06:30:22+00:00,18,5,"Fill your cart with the most stylish &amp; comfy hoodies and get ready for the season with the BIGGEST SALE EVER- OOF SALE!

Get everything upto 80% OFF! 🥳

SHOP NOW https://t.co/2x3BrhhSKt

#biggestsale #discounts #OOFSALE #fashion #onlineshopping #tshirts https://t.co/bvkOPLgkPk",🥳
1574275898869547008,2022-09-26 05:53:17+00:00,0,0,"@anii_tiwarii Haar nahi manani, Aniket bro! 💪",💪
1574275475618164736,2022-09-26 05:51:36+00:00,1,0,@nptmurali https://t.co/i7MQMfHpDy,
1574275245266980864,2022-09-26 05:50:41+00:00,1,0,@appukhotey Main toh rin se hi dho leta hu 😂,😂
1574275072876982272,2022-09-26 05:50:00+00:00,1,1,@Binny_Kukreja Ji meri duty hai followers ko Sunday ko bhi khush rakhna ☺️,☺️
1574274862960427009,2022-09-26 05:49:10+00:00,0,0,@indiana_mare45 Mujhe bhi 🥲,🥲
1574274589558902784,2022-09-26 05:48:05+00:00,1,0,@Binny_Kukreja 😂😂,😂😂
1574274493270269952,2022-09-26 05:47:42+00:00,1,0,@xoxo_playboi Har weekend ka yehi routine 😤,😤
1574274199828324352,2022-09-26 05:46:32+00:00,1,0,@Ujjwal_021 Wo toh BiggBoss ke King hai 🙏,🙏
1574273899704950785,2022-09-26 05:45:20+00:00,0,0,@ektiwari01 https://t.co/fSMrvTXdsq,
1574273679470448640,2022-09-26 05:44:28+00:00,1,0,@Niteshfication Aree aree! Direct attack 🥲,🥲
1574273598637735936,2022-09-26 05:44:09+00:00,1,0,"@xoxo_playboi O sajna, ab aur remix na bana, o sajna 😭😭",😭😭
1574273451128328195,2022-09-26 05:43:33+00:00,1,0,@HarshalBSC Thor's body = Best body. Period.,
1574273315874537472,2022-09-26 05:43:01+00:00,1,0,@HarshalBSC https://t.co/IBSOfMg23P,
1574272925875638274,2022-09-26 05:41:28+00:00,83,43,"Excuse me, besties! 
Participate kiya ki nahi? NAHI? 
Toh fir karo na 🥺 Get to win AIRPODS PRO 🥳

#ContestAlert #ContestIndia #GiveawayAlert https://t.co/Fby3pNc01V",🥺🥳
1574028532510072833,2022-09-25 13:30:20+00:00,27,4,"Opening tiffin to see maggi like this 😂

#Nostalgia #90sKids #IndianMemes https://t.co/d0vh728zMx",😂
1574001444470112260,2022-09-25 11:42:42+00:00,0,0,@ComicBanda Hi Ritesh! We apologize for any inconvenience caused from our end. As checked the refund for the order: 50635757 is successfully credited to the source account. If you need any further assistance please revert or refer to the contact us section on the website.,
1573998085130297345,2022-09-25 11:29:21+00:00,24,2,"The truth has been spoken

#Thor #AdamLevine #ViralMemes #ThorLoveAndThunder https://t.co/0Q83FL3JUl",
1573997270126796800,2022-09-25 11:26:07+00:00,0,0,@Or_Should_I_Be Please accept our sincere apology. We are very sorry to know about your experience with us. Please let us know your order number or the ticket id if in case you have raised this with the care team and we promise to get this resolved quickly.,
1573997170797199360,2022-09-25 11:25:43+00:00,0,0,@IamMrSuri Hi there! Please accept our sincere apology. We are very sorry to know about your experience with us. Please let us know your order number or the ticket id if in case you have raised this with the care team and we promise to get this resolved quickly.,
1573970389310504960,2022-09-25 09:39:18+00:00,351,40,"Us after listening to the new version of #MainePayalHaiChhankai

#NehaKakkar #FalguniPathak https://t.co/HDFFCT2FcP",
1573968665892032512,2022-09-25 09:32:27+00:00,0,0,"@MausumSanfui Hi Mausam! We are extremely sorry, as the order was not delivered smoothly. We are glad to see that your order: 50826864 was successfully delivered to you on 24/09/2022 at the address you registered. We hope this product adds even more value to your collection. Have a nice day.",
1573956163628048386,2022-09-25 08:42:46+00:00,0,0,@AditiG75682012 Hi Aditi! We assure you that your experience was not an acceptable example of the standard service that we expect to maintain. We reassure you that we are fully committed to your satisfaction and will strive to ensure that your future interactions with Bewakoof are pleasant ones.,
1573953606667100161,2022-09-25 08:32:37+00:00,1,0,"@stfurud Hi Rudra!  We are really sorry for the unpleasant experience. we will try our best to get the order delivered within the next 24 hours, in case the order doesn't get delivered we will cancel the order and process the refund.  We appreciate your patience and support here.",
1573945045803319296,2022-09-25 07:58:36+00:00,0,0,@vaibzzz22 Hi Vaibhav! We strive hard to ensure our customers get what they need. You can always share your design ideas and product suggestions with us via this link: https://t.co/SL5ZL49MKH. Your feedback and support are highly appreciated.,
1573924885725908992,2022-09-25 06:38:29+00:00,0,0,@chhabrasameer Hi Sameer! Please accept our sincere apology. We are very sorry to know about your experience with us. Please let us know your correct order number you have the issue with and we promise to get this resolved quickly.,
1573922750506455040,2022-09-25 06:30:00+00:00,19,5,"GRAB YOUR CARTS AND BUY YOUR FAV MERCH FROM OUR BIGGEST SALE- OOF SALE! 🔥 Flat 50-80% OFF

Flex your comfy side with styles that will make you want more! 🤩

SHOP NOW https://t.co/2x3BrhhSKt

#biggestsale #discounts #OOFSALE #fashion #onlineshopping #tshirts https://t.co/lp5zTkJkAz",🔥🤩
1573916722180104192,2022-09-25 06:06:03+00:00,0,0,@stfurud Hi there! Please accept our sincere apology. We are very sorry to know about your experience with us. Please let us know your order number or the ticket id if in case you have raised this with the care team and we promise to get this resolved quickly.,
1573651062355070976,2022-09-24 12:30:24+00:00,30,7,"When no t-shirt from other companies compare to ours 😎

#OnlineShopping #Fashion #ViralMemes #IndianMemes https://t.co/ZjI9T4juFU",😎
1573620807171035136,2022-09-24 10:30:11+00:00,23,6,"Who all do you think will be a part of #BiggBoss16 this time? 🤔

#BewakoofAsks #BiggBoss",🤔
1573590428976386048,2022-09-24 08:29:28+00:00,52,8,"My stress, anxiety and pending work looking at me as I waste my time on phone 😭

#HrithikRoshan #SRK #ShahrukhKhan #SalmanKhan https://t.co/RNrg0PiQ8A",😭
1573560227550691329,2022-09-24 06:29:28+00:00,22,4,"HERE'S YOUR CHANCE TO GRAB YOUR FAVES FROM OUR BIGGEST SALE- OOF SALE WITH 50-80% OFF! 🥳

Keep calm and stylish by owning our bestsellers at unbeatable prices 🔥

SHOP NOW https://t.co/2x3BrhhSKt

#biggestsale #discounts #OOFSALE #fashion #onlineshopping #tshirts https://t.co/JJvfkSTrXW",🥳🔥
1573554287640051712,2022-09-24 06:05:52+00:00,96,51,The biggest sale ever is here and you can stand a chance to win AIRPODS PRO!! Participate today 🔥 https://t.co/Fby3pNc01V,🔥
1573341846658498560,2022-09-23 16:01:42+00:00,0,0,"@SameerRaosahab The same should reflect in your bank account within 3-5 working days (excluding Saturdays, Sundays, and bank holidays.) We value your patience and understanding.",
1573341844267728897,2022-09-23 16:01:41+00:00,0,0,"@SameerRaosahab Hi Sameer! We certainly understand your concern regarding the refund, and we apologize for the delay caused. Upon checking, we see that the refund has already been initiated from our end on 19-09-22.",
1573331630164529158,2022-09-23 15:21:06+00:00,0,0,@iamshaaan Kindly allow us 72 working hours to get this resolved for you. We value your patience and understanding.,
1573331625965928448,2022-09-23 15:21:05+00:00,0,0,"@iamshaaan Hi Shaan! We certainly understand your concern regarding the order delivery, and we are extremely sorry for the delay caused to you in this matter. Please be informed that we've already got this issue highlighted to the concerned team on priority.",
1573294742632382464,2022-09-23 12:54:31+00:00,0,0,@_That_Guyy We get your concern here. Kindly share the requested details via care@bewakoof.com so that we can check and assist you with a proper resolution.,
1573290430095138821,2022-09-23 12:37:23+00:00,0,0,@_That_Guyy Hi there! We are sorry to hear that from you. Kindly help us with your registered email address/contact number along with the error screenshot so that we can check and assist you with a proper resolution.,
1573288451931258882,2022-09-23 12:29:31+00:00,31,6,"When your dog starts chewing something and isn't taking it out 😭

#RohitSharma #INDvsAUS #CricketMemes https://t.co/vfopINzAC9",😭
1573283939262808067,2022-09-23 12:11:35+00:00,0,0,"@iamshayam1 Hi Amit! We comprehend your concern here, and we apologize for the unpleasant experience caused. Please be informed that we've gone ahead and highlighted this issue to the concerned team on priority. Kindly allow us 48 working hours to get this resolved for you.",
1573258478751285249,2022-09-23 10:30:25+00:00,333,85,"Saturday ko chutti 😔:

#ShahrukhKhan #SRK #BollywoodMemes https://t.co/DyzbN1Y8CG",😔
1573253978590253056,2022-09-23 10:12:32+00:00,0,0,"@Deepika79737716 This issue has been addressed internally to ensure that we improve the service rendered in the future. If you need further assistance, don't hesitate to get in touch with us or use the contact us option on our website.",
1573253897107513345,2022-09-23 10:12:13+00:00,0,0,"@Deepika79737716 Hi Deepika! We apologize for the delay in response. As checked the orders were successfully picked and we processed the refund to the source account on 22/09/22. The payment gateway takes 7 to 10 business days excluding Saturdays, Sundays, and bank holidays to credit the amount.",
1573252745305489408,2022-09-23 10:07:38+00:00,0,0,"@kahna97098 Hi Rahul! We apologize for the delay in response. We processed the refund of 899 INR to the source account on 20/09/2022. The payment gateway takes 7 to 10 business days excluding Saturdays, Sundays, and bank holidays to credit the amount in the account. Have a great day ahead.",
1573237440646877185,2022-09-23 09:06:49+00:00,16,4,Congratulations @Neerus369 on winning 😍😍 DM us for more details!,😍😍
1573236036804681729,2022-09-23 09:01:15+00:00,0,0,@Khushbo43316300 Hi Khushboo! We apologize for the delay in response. We have shared the refund NEFT link via email ticket id: 2382415. Please log in via the desktop website and fill in the correct bank details in the shared link and we will process the refund after the details are received.,
1573235832168882177,2022-09-23 09:00:26+00:00,0,0,@ajinkya421 Do reach out to us in case of any deviations on the same. We value your patience and understanding.,
1573235828091936768,2022-09-23 09:00:25+00:00,0,0,"@ajinkya421 Hey! We comprehend your concern here, and we are extremely sorry for the hassle caused to you in this matter. Upon checking, we see that your order is out for delivery today. Rest assured, your order will be delivered to you by the end of the day.",
1573234753679097856,2022-09-23 08:56:09+00:00,0,0,@Ram73632507 Hi Ram! We sincerely apologize for the delay in response. As checked the amount for the order: 50190466 is successfully credited to the bank account via NEFT. If you need any further assistance please revert or refer to the contact us section on the website. Have a nice day.,
1573234278896394241,2022-09-23 08:54:16+00:00,0,0,"@rajababu3007 Rest assured, we will get back with an update as soon as possible for you. We value your patience and understanding.",
1573234276002299904,2022-09-23 08:54:15+00:00,0,0,"@rajababu3007 We comprehend your concern here, Ashish! Honestly, it was never our intention to make you wait for so long, and we deeply regret the same. Please be assured that we've already got this issue highlighted to the concerned team on priority.",
1573232512654000128,2022-09-23 08:47:14+00:00,0,0,@dippz_dipeshzzz Hi Ankita! We sincerely apologize for the delay in response. As checked the wallet amount was utilized to place the order: 50617422 again and the wallet balance is zero. If you need any further assistance please revert or refer to the contact us section on the website.,
1573228266525188098,2022-09-23 08:30:22+00:00,537,337,"Pic 1: How girls glow after doing their skincare routine
Pic 2: How boys glow after waking up and paani se muh dho lena 😛

#MunawarFaruqui https://t.co/P35puxE73v",😛
1573197877232508928,2022-09-23 06:29:37+00:00,26,9,"💸THE BIGGEST OOF SALE WITH 50-80% is back🥳

Shop our hot selling Disney Merch and flaunt your love for Mickey Mouse by giving your wardrobe an ultimate makeover at pocket friendly rates!

HURRY, shop now https://t.co/2x3BrhhSKt

#biggestsale #discounts #OOFSALE #onlineshopping https://t.co/6SwvqOwDfq",💸🥳
1573194548637208576,2022-09-23 06:16:23+00:00,1,1,@Binny_Kukreja We all love Phoebe ☺️,☺️
1573194459197718533,2022-09-23 06:16:02+00:00,2,0,@VaaniRK I can be Chandler to your Monica 😏,😏
1573194277685170182,2022-09-23 06:15:18+00:00,1,0,@appukhotey His legacy stays 🙏,🙏
1573194002366894080,2022-09-23 06:14:13+00:00,89,39,The biggest sale is here and so is the ultimate contest! Participate now and get to win AIRPODS PRO 🥳 https://t.co/Fby3pNu9g3,🥳
1573177337440620544,2022-09-23 05:08:00+00:00,3,0,@Madan_Chikna Hi there! Thank you for taking the time to write this feedback. Your kind words encourage us greatly. Happy shopping!,
1572993604473475072,2022-09-22 16:57:54+00:00,12,0,@Madan_Chikna Aap fir bhi humare OOF Sale me best sellers shop kar paoge 😍,😍
1572956303097737221,2022-09-22 14:29:41+00:00,34,12,"Today’s #DOTD belongs to a shinobi in Naruto from Nara Clan who is know for his famous phrase “What a Drag” 💯

Celebrate Shikamaru Nara's Birthday with Bewakoof ⚔️

Shop now: https://t.co/9Kzr9Hgu4T

#shikamaru #anime #naruto #onlineshopping #tshirts https://t.co/KWFj6WYp4l",’“”💯⚔️
1572927197546962946,2022-09-22 12:34:02+00:00,0,0,"@ajinkya421 This issue has been addressed internally to ensure that we improve the service rendered in the future. If you need further assistance, please contact us or use the contact us option on our website.",
1572927148373020672,2022-09-22 12:33:50+00:00,0,0,"@ajinkya421 Hi there! We apologize for the inconvenience caused. Upon checking, your order: 50868068 has been shipped on 19/09/2022 and currently is in transit. The courier partner will deliver the order on or before the expected delivery date: 24/09/2022.",
1572926339740766208,2022-09-22 12:30:37+00:00,32,7,"Which FRIENDS character are you? 😉

#BewakoofAsks #FRIENDS https://t.co/JTcUyua2lC",😉
1572917495064924160,2022-09-22 11:55:28+00:00,0,0,@tanu43637 Kindly be available at your registered phone number so that it can be done smoothly. Have a nice day.,
1572917440173981697,2022-09-22 11:55:15+00:00,0,0,"@tanu43637 Hello! We realize you're frustrated, but please refrain from using profanities. we will not be able to assist you further if you continue using such language.  We would like to inform you that we have instructed our courier partner to deliver the order to you within 24 hours.",
1572896127640387584,2022-09-22 10:30:34+00:00,57,13,"We lost a legend but we are sure he is making people laugh in heaven.

#RajuSrivastav #RIPLegend https://t.co/yipZgvIFCV",
1572888710839934982,2022-09-22 10:01:06+00:00,0,0,"@im_SanyamJain Hi Sanyam! The request is processed and we will initiate the refund to the source account within 24 hours. The payment gateway takes 7 to 10 business days excluding Saturdays, Sundays, and bank holidays to credit the amount in the account. Have a great day ahead.",
1572888601033338880,2022-09-22 10:00:40+00:00,0,0,@FrancisEben007 The same will be delivered to you on or before 25-09-22. We value your patience and understanding.,
1572888584654581760,2022-09-22 10:00:36+00:00,0,0,"@FrancisEben007 Hi Francis! We certainly understand your concern regarding the order delivery, and we are sorry for the unintended hassle caused. Upon checking, we see that your order is running as per the schedule. Rest assured, your order should be shipped from our end by the end of the day.",
1572887316955381760,2022-09-22 09:55:33+00:00,0,0,"@ISajanMittal Hi Sajan! We have shared the feedback with the concerned team and the issue has been addressed internally to ensure that we improve the service rendered in the future. If you need further assistance, please contact us or use the contact us option on our website.",
1572886575293276161,2022-09-22 09:52:37+00:00,0,0,@ShonaGhosh7 Hi there! Please accept our sincere apology. We are very sorry to hear about your experience with us. Please let us know your order number or the ticket id if in case you have raised this with the care team and we promise to get this resolved quickly.,
1572886327615721474,2022-09-22 09:51:37+00:00,1,0,"@im_SanyamJain This issue has been addressed internally to ensure that we improve the service rendered in the future. We would request you consider this a one-off case. If you need further assistance, please contact us or use the contact us option on our website.",
1572886111936196609,2022-09-22 09:50:46+00:00,1,0,"@im_SanyamJain Hi Sanyam! We are extremely sorry, as the order was not delivered smoothly. We are glad to see that your order: 50728911 was successfully delivered to you on 17/09/2022 at the address you registered. The order: 50728906 was returned and the amount is credited to the wallet.",
1572885031978258432,2022-09-22 09:46:29+00:00,0,0,@yashpal_singhb Hi Yashpal! Please accept our sincere apology. We are very sorry to hear about your experience with us. Please let us know your order number or the ticket id if in case you have raised this with the care team and we promise to get this resolved quickly.,
1572884136381288448,2022-09-22 09:42:55+00:00,0,0,@yashwatejas Hi Aishwarya! We have shared the feedback with the concerned team and addressed it internally to ensure that we improve the service rendered in the future. Feel free to write us back for any further assistance.,
1572881435828035584,2022-09-22 09:32:11+00:00,0,0,@theindividualm1 Hi Kishore! We have shared your complete feedback with the concerned team and the issue has been addressed internally to ensure that we improve the service rendered in the future. Have a great day ahead.,
1572873066777976832,2022-09-22 08:58:56+00:00,0,0,"@yasinbatliwala5 Hi Yasin! We sincerely apologize for the inconvenience caused due to the delay in refund. This issue has been addressed internally to ensure that we improve the service rendered in the future. If you need further assistance, don't hesitate to get in touch with us.",
1572872044865359874,2022-09-22 08:54:52+00:00,0,0,"@AditiG75682012 This issue has been addressed internally to ensure that we improve the service rendered in the future. If you need further assistance, don't hesitate to get in touch with us or use the contact us option on our website.",
1572871980512350209,2022-09-22 08:54:37+00:00,0,0,"@AditiG75682012 Hi Aditi! We apologize for the delay in response. As checked the order: 50795002 was picked up and we processed the refund on 19/09/2022. The payment gateway takes 7 to 10 business days excluding Saturdays, Sundays, and bank holidays to credit the amount in the account.",
1572868970574917635,2022-09-22 08:42:39+00:00,0,0,@y_shouldi Hi there! We apologize for the delay in response. We are unable to track your details. We have shared the details via email ticket id: 2372683. Please share the details with us and we promise to resolve it on priority. Have a great day ahead.,
1572866695131463681,2022-09-22 08:33:37+00:00,182,119,#ContestIndia #GiveawayAlert #biggestsale,
1572860542913585152,2022-09-22 08:09:10+00:00,0,0,"@imsidhanta Rest assured, the same should be resolved as soon as possible for you. However, if you still wish to cancel the order, then kindly confirm the same so that we can take it up accordingly and assist you.",
1572860538912382980,2022-09-22 08:09:09+00:00,0,0,"@imsidhanta Hi there! We certainly understand your concern regarding the order delivery, and we are sorry for the delay caused to you in this matter. Please be informed that we've already got this issue highlighted to the concerned team on priority.",
1572858649642684416,2022-09-22 08:01:39+00:00,0,0,"@theindividualm1 In this case, we request that you return the product and opt for a refund. If you need further assistance, don't hesitate to get in touch with us or use the contact us option on our website.",
1572858533883805696,2022-09-22 08:01:11+00:00,0,0,"@theindividualm1 Hi Kishore! We are sorry for the inconvenience caused to you in this matter. This is to inform you that the actual MRP of the product is Rs.1999, and the same is mentioned on the product display page on our website. The MRP on the price tag was wrongly printed.",
1572855383668183041,2022-09-22 07:48:40+00:00,0,0,"@tusharvan This issue has been addressed internally to ensure that we improve the service rendered in the future. If you need further assistance, don't hesitate to get in touch with us or use the contact us option on our website.",
1572855309416235008,2022-09-22 07:48:22+00:00,0,0,"@tusharvan Hi Tushar! We are sorry to inform you that the order: 50859007 was returned. We processed the refund of 459 INR to the source account on 21/09/22. The payment gateway takes 7 to 10 business days excluding Saturdays, Sundays, and bank holidays to credit the amount in the account.",
